extracted_stop_id,stop_time,stop_end_time,source_detection_count,source_first_video_name,source_last_video_name,Time,Period,Type,Operator,Time type,Time.1,Group,Reason 1,Reason 2,Reason 3,Reason 4,Product,Batch,Bulk,Order,harford_original_time,harford_time,harford_stop_id,harford_duration_minutes,matched_harford_stop,time_difference_seconds,absolute_time_difference_seconds
138,2026-06-19 13:09:37.750000000,2026-06-19 13:09:52.250000000,1,cortexvpu-01a-005-41884872_2026-06-19_12-09-14_766334.ts,cortexvpu-01a-005-41884872_2026-06-19_12-09-14_766334.ts,2026-06-19 13:10:13.714000,13:10:13 - 13:11:25,DB,Stuart McCandless,Unplanned operational,0:01:12,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 13:10:13.714,2026-06-19 13:10:13.714,122.0,1.2,True,35.964,35.964
139,2026-06-19 13:21:15.166666667,2026-06-19 13:21:26.416666667,1,cortexvpu-01a-005-41884872_2026-06-19_12-20-21_699931.ts,cortexvpu-01a-005-41884872_2026-06-19_12-20-21_699931.ts,,,,,,,,,,,,,,,,,,,,False,,
140,2026-06-19 13:22:17.166666667,2026-06-19 13:22:20.916666667,1,cortexvpu-01a-005-41884872_2026-06-19_12-22-17_727490.ts,cortexvpu-01a-005-41884872_2026-06-19_12-22-17_727490.ts,,,,,,,,,,,,,,,,,,,,False,,
141,2026-06-19 13:27:28.666666667,2026-06-19 13:27:47.250000000,1,cortexvpu-01a-005-41884872_2026-06-19_12-26-09_772049.ts,cortexvpu-01a-005-41884872_2026-06-19_12-26-09_772049.ts,2026-06-19 13:28:04.968000,13:28:04 - 13:29:56,DB,Stuart McCandless,Unplanned operational,0:01:51,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 13:28:04.968,2026-06-19 13:28:04.968,123.0,1.85,True,36.301333333,36.301333333
142,2026-06-19 13:28:05.166666667,2026-06-19 13:28:08.166666667,1,cortexvpu-01a-005-41884872_2026-06-19_12-28-05_661644.ts,cortexvpu-01a-005-41884872_2026-06-19_12-28-05_661644.ts,2026-06-19 13:28:04.968000,13:28:04 - 13:29:56,DB,Stuart McCandless,Unplanned operational,0:01:51,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 13:28:04.968,2026-06-19 13:28:04.968,123.0,1.85,True,-0.198666667,0.198666667
143,2026-06-19 13:28:34.166666667,2026-06-19 13:28:37.916666667,1,cortexvpu-01a-005-41884872_2026-06-19_12-28-34_150000.ts,cortexvpu-01a-005-41884872_2026-06-19_12-28-34_150000.ts,2026-06-19 13:28:04.968000,13:28:04 - 13:29:56,DB,Stuart McCandless,Unplanned operational,0:01:51,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 13:28:04.968,2026-06-19 13:28:04.968,123.0,1.85,True,-29.198666667,29.198666667
144,2026-06-19 13:30:27.166666667,2026-06-19 13:30:31.916666667,1,cortexvpu-01a-005-41884872_2026-06-19_12-30-27_755517.ts,cortexvpu-01a-005-41884872_2026-06-19_12-30-27_755517.ts,2026-06-19 13:31:32.355000,13:31:32 - 13:33:15,DB,Stuart McCandless,Unplanned operational,0:01:43,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 13:31:32.355,2026-06-19 13:31:32.355,124.0,1.7166666666666666,True,65.188333333,65.188333333
145,2026-06-19 13:31:24.166666667,2026-06-19 13:31:32.333333333,1,cortexvpu-01a-005-41884872_2026-06-19_12-31-23_166667.ts,cortexvpu-01a-005-41884872_2026-06-19_12-31-23_166667.ts,2026-06-19 13:31:32.355000,13:31:32 - 13:33:15,DB,Stuart McCandless,Unplanned operational,0:01:43,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 13:31:32.355,2026-06-19 13:31:32.355,124.0,1.7166666666666666,True,8.188333333,8.188333333
146,2026-06-19 13:31:35.166666667,2026-06-19 13:31:37.916666667,1,cortexvpu-01a-005-41884872_2026-06-19_12-31-35_933333.ts,cortexvpu-01a-005-41884872_2026-06-19_12-31-35_933333.ts,2026-06-19 13:31:32.355000,13:31:32 - 13:33:15,DB,Stuart McCandless,Unplanned operational,0:01:43,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 13:31:32.355,2026-06-19 13:31:32.355,124.0,1.7166666666666666,True,-2.811666667,2.811666667
147,2026-06-19 13:40:28.583333333,2026-06-19 13:40:39.083333333,1,cortexvpu-01a-005-41884872_2026-06-19_12-39-53_774504.ts,cortexvpu-01a-005-41884872_2026-06-19_12-39-53_774504.ts,2026-06-19 13:41:13.472000,13:41:13 - 13:42:47,DB,Stuart McCandless,Unplanned operational,0:01:34,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 13:41:13.472,2026-06-19 13:41:13.472,126.0,1.5666666666666667,True,44.888666667,44.888666667
148,2026-06-19 13:41:49.166666667,2026-06-19 13:41:52.083333333,1,cortexvpu-01a-005-41884872_2026-06-19_12-41-49_723059.ts,cortexvpu-01a-005-41884872_2026-06-19_12-41-49_723059.ts,2026-06-19 13:41:13.472000,13:41:13 - 13:42:47,DB,Stuart McCandless,Unplanned operational,0:01:34,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 13:41:13.472,2026-06-19 13:41:13.472,126.0,1.5666666666666667,True,-35.694666667,35.694666667
149,2026-06-19 13:45:44.916666667,2026-06-19 13:45:50.333333333,1,cortexvpu-01a-005-41884872_2026-06-19_12-45-21_900000.ts,cortexvpu-01a-005-41884872_2026-06-19_12-45-21_900000.ts,2026-06-19 13:47:20.369000,13:47:20 - 13:49:18,DB,Stuart McCandless,Unplanned operational,0:01:58,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 13:47:20.369,2026-06-19 13:47:20.369,127.0,1.9666666666666666,True,95.452333333,95.452333333
150,2026-06-19 13:47:14.166666667,2026-06-19 13:47:15.416666667,1,cortexvpu-01a-005-41884872_2026-06-19_12-47-14_776702.ts,cortexvpu-01a-005-41884872_2026-06-19_12-47-14_776702.ts,2026-06-19 13:47:20.369000,13:47:20 - 13:49:18,DB,Stuart McCandless,Unplanned operational,0:01:58,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 13:47:20.369,2026-06-19 13:47:20.369,127.0,1.9666666666666666,True,6.202333333,6.202333333
151,2026-06-19 13:47:42.166666667,2026-06-19 13:47:50.916666667,1,cortexvpu-01a-005-41884872_2026-06-19_12-47-42_183333.ts,cortexvpu-01a-005-41884872_2026-06-19_12-47-42_183333.ts,2026-06-19 13:47:20.369000,13:47:20 - 13:49:18,DB,Stuart McCandless,Unplanned operational,0:01:58,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 13:47:20.369,2026-06-19 13:47:20.369,127.0,1.9666666666666666,True,-21.797666667,21.797666667
152,2026-06-19 13:48:01.166666667,2026-06-19 13:48:04.166666667,1,cortexvpu-01a-005-41884872_2026-06-19_12-48-01_900000.ts,cortexvpu-01a-005-41884872_2026-06-19_12-48-01_900000.ts,2026-06-19 13:47:20.369000,13:47:20 - 13:49:18,DB,Stuart McCandless,Unplanned operational,0:01:58,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 13:47:20.369,2026-06-19 13:47:20.369,127.0,1.9666666666666666,True,-40.797666667,40.797666667
153,2026-06-19 13:54:27.833333333,2026-06-19 13:54:44.500000000,1,cortexvpu-01a-005-41884872_2026-06-19_12-53-46_759612.ts,cortexvpu-01a-005-41884872_2026-06-19_12-53-46_759612.ts,,,,,,,,,,,,,,,,,,,,False,,
154,2026-06-19 13:55:58.333333333,2026-06-19 13:56:08.916666667,1,cortexvpu-01a-005-41884872_2026-06-19_12-55-42_785232.ts,cortexvpu-01a-005-41884872_2026-06-19_12-55-42_785232.ts,,,,,,,,,,,,,,,,,,,,False,,
155,2026-06-19 13:57:29.166666667,2026-06-19 13:57:43.083333333,3,cortexvpu-01a-005-41884872_2026-06-19_12-57-29_200000.ts,cortexvpu-01a-005-41884872_2026-06-19_12-57-38_200000.ts,,,,,,,,,,,,,,,,,,,,False,,
156,2026-06-19 13:59:21.166666667,2026-06-19 13:59:26.166666667,1,cortexvpu-01a-005-41884872_2026-06-19_12-59-21_200000.ts,cortexvpu-01a-005-41884872_2026-06-19_12-59-21_200000.ts,,,,,,,,,,,,,,,,,,,,False,,
157,2026-06-19 13:59:30.166666667,2026-06-19 13:59:32.000000000,1,cortexvpu-01a-005-41884872_2026-06-19_12-59-30_200000.ts,cortexvpu-01a-005-41884872_2026-06-19_12-59-30_200000.ts,,,,,,,,,,,,,,,,,,,,False,,
158,2026-06-19 13:59:45.166666667,2026-06-19 13:59:50.250000000,2,cortexvpu-01a-005-41884872_2026-06-19_12-59-45_200000.ts,cortexvpu-01a-005-41884872_2026-06-19_12-59-33_200000.ts,,,,,,,,,,,,,,,,,,,,False,,
159,2026-06-19 13:59:53.166666667,2026-06-19 13:59:56.750000000,1,cortexvpu-01a-005-41884872_2026-06-19_12-59-53_933333.ts,cortexvpu-01a-005-41884872_2026-06-19_12-59-53_933333.ts,,,,,,,,,,,,,,,,,,,,False,,
160,2026-06-19 14:00:18.166666667,2026-06-19 14:00:21.166666667,1,cortexvpu-01a-005-41884872_2026-06-19_13-00-18_900000.ts,cortexvpu-01a-005-41884872_2026-06-19_13-00-18_900000.ts,,,,,,,,,,,,,,,,,,,,False,,
161,2026-06-19 14:17:31.166666667,2026-06-19 14:17:44.166666667,1,cortexvpu-01a-005-41884872_2026-06-19_13-17-18_821097.ts,cortexvpu-01a-005-41884872_2026-06-19_13-17-18_821097.ts,2026-06-19 14:18:22.154000,14:18:22 - 14:20:56,DB,Stuart McCandless,Unplanned operational,0:02:34,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:18:22.154,2026-06-19 14:18:22.154,128.0,2.566666666666667,True,50.987333333,50.987333333
162,2026-06-19 14:18:22.166666667,2026-06-19 14:18:28.583333333,1,cortexvpu-01a-005-41884872_2026-06-19_13-18-22_900000.ts,cortexvpu-01a-005-41884872_2026-06-19_13-18-22_900000.ts,2026-06-19 14:18:22.154000,14:18:22 - 14:20:56,DB,Stuart McCandless,Unplanned operational,0:02:34,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:18:22.154,2026-06-19 14:18:22.154,128.0,2.566666666666667,True,-0.012666667,0.012666667
163,2026-06-19 14:19:05.166666667,2026-06-19 14:19:08.333333333,1,cortexvpu-01a-005-41884872_2026-06-19_13-19-05_933333.ts,cortexvpu-01a-005-41884872_2026-06-19_13-19-05_933333.ts,2026-06-19 14:18:22.154000,14:18:22 - 14:20:56,DB,Stuart McCandless,Unplanned operational,0:02:34,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:18:22.154,2026-06-19 14:18:22.154,128.0,2.566666666666667,True,-43.012666667,43.012666667
164,2026-06-19 14:19:51.166666667,2026-06-19 14:19:53.750000000,1,cortexvpu-01a-005-41884872_2026-06-19_13-19-51_900000.ts,cortexvpu-01a-005-41884872_2026-06-19_13-19-51_900000.ts,2026-06-19 14:18:22.154000,14:18:22 - 14:20:56,DB,Stuart McCandless,Unplanned operational,0:02:34,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:18:22.154,2026-06-19 14:18:22.154,128.0,2.566666666666667,True,-89.012666667,89.012666667
165,2026-06-19 14:23:38.916666667,2026-06-19 14:23:44.250000000,1,cortexvpu-01a-005-41884872_2026-06-19_13-22-18_900000.ts,cortexvpu-01a-005-41884872_2026-06-19_13-22-18_900000.ts,2026-06-19 14:24:26.805000,14:24:26 - 14:24:54,DB,Stuart McCandless,Unplanned operational,0:00:27,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:24:26.805,2026-06-19 14:24:26.805,129.0,0.45,True,47.888333333,47.888333333
166,2026-06-19 14:30:39.583333333,2026-06-19 14:30:59.166666667,1,cortexvpu-01a-005-41884872_2026-06-19_13-29-59_917591.ts,cortexvpu-01a-005-41884872_2026-06-19_13-29-59_917591.ts,2026-06-19 14:31:30.673000,14:31:30 - 14:34:15,DB,Stuart McCandless,Unplanned operational,0:02:45,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:31:30.673,2026-06-19 14:31:30.673,130.0,2.75,True,51.089666667,51.089666667
167,2026-06-19 14:31:51.166666667,2026-06-19 14:31:53.666666667,1,cortexvpu-01a-005-41884872_2026-06-19_13-31-51_250000.ts,cortexvpu-01a-005-41884872_2026-06-19_13-31-51_250000.ts,2026-06-19 14:31:30.673000,14:31:30 - 14:34:15,DB,Stuart McCandless,Unplanned operational,0:02:45,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:31:30.673,2026-06-19 14:31:30.673,130.0,2.75,True,-20.493666667,20.493666667
168,2026-06-19 14:31:58.166666667,2026-06-19 14:32:06.750000000,1,cortexvpu-01a-005-41884872_2026-06-19_13-31-58_250000.ts,cortexvpu-01a-005-41884872_2026-06-19_13-31-58_250000.ts,2026-06-19 14:31:30.673000,14:31:30 - 14:34:15,DB,Stuart McCandless,Unplanned operational,0:02:45,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:31:30.673,2026-06-19 14:31:30.673,130.0,2.75,True,-27.493666667,27.493666667
169,2026-06-19 14:32:28.166666667,2026-06-19 14:32:31.000000000,1,cortexvpu-01a-005-41884872_2026-06-19_13-32-28_900000.ts,cortexvpu-01a-005-41884872_2026-06-19_13-32-28_900000.ts,2026-06-19 14:31:30.673000,14:31:30 - 14:34:15,DB,Stuart McCandless,Unplanned operational,0:02:45,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:31:30.673,2026-06-19 14:31:30.673,130.0,2.75,True,-57.493666667,57.493666667
170,2026-06-19 14:36:44.583333333,2026-06-19 14:36:56.666666667,1,cortexvpu-01a-005-41884872_2026-06-19_13-36-17_823189.ts,cortexvpu-01a-005-41884872_2026-06-19_13-36-17_823189.ts,,,,,,,,,,,,,,,,,,,,False,,
171,2026-06-19 14:38:20.250000000,2026-06-19 14:38:22.666666667,1,cortexvpu-01a-005-41884872_2026-06-19_13-38-13_859589.ts,cortexvpu-01a-005-41884872_2026-06-19_13-38-13_859589.ts,,,,,,,,,,,,,,,,,,,,False,,
172,2026-06-19 14:39:39.166666667,2026-06-19 14:39:42.583333333,1,cortexvpu-01a-005-41884872_2026-06-19_13-39-39_966667.ts,cortexvpu-01a-005-41884872_2026-06-19_13-39-39_966667.ts,,,,,,,,,,,,,,,,,,,,False,,
173,2026-06-19 14:40:06.166666667,2026-06-19 14:40:08.916666667,1,cortexvpu-01a-005-41884872_2026-06-19_13-40-06_250000.ts,cortexvpu-01a-005-41884872_2026-06-19_13-40-06_250000.ts,,,,,,,,,,,,,,,,,,,,False,,
174,2026-06-19 14:52:33.833333333,2026-06-19 14:52:42.333333333,1,cortexvpu-01a-005-41884872_2026-06-19_13-52-19_874582.ts,cortexvpu-01a-005-41884872_2026-06-19_13-52-19_874582.ts,2026-06-19 14:53:19.827000,14:53:19 - 14:54:34,DB,Stuart McCandless,Unplanned operational,0:01:14,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:53:19.827,2026-06-19 14:53:19.827,133.0,1.2333333333333334,True,45.993666667,45.993666667
175,2026-06-19 14:53:32.166666667,2026-06-19 14:53:35.166666667,1,cortexvpu-01a-005-41884872_2026-06-19_13-53-32_900000.ts,cortexvpu-01a-005-41884872_2026-06-19_13-53-32_900000.ts,2026-06-19 14:53:19.827000,14:53:19 - 14:54:34,DB,Stuart McCandless,Unplanned operational,0:01:14,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:53:19.827,2026-06-19 14:53:19.827,133.0,1.2333333333333334,True,-12.339666667,12.339666667
176,2026-06-19 14:56:58.666666667,2026-06-19 14:57:10.500000000,1,cortexvpu-01a-005-41884872_2026-06-19_13-55-25_943526.ts,cortexvpu-01a-005-41884872_2026-06-19_13-55-25_943526.ts,2026-06-19 14:57:47.430000,14:57:47 - 14:59:36,DB,Stuart McCandless,Unplanned operational,0:01:49,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:57:47.430,2026-06-19 14:57:47.430,134.0,1.8166666666666667,True,48.763333333,48.763333333
177,2026-06-19 14:57:21.166666667,2026-06-19 14:57:22.916666667,1,cortexvpu-01a-005-41884872_2026-06-19_13-57-21_814112.ts,cortexvpu-01a-005-41884872_2026-06-19_13-57-21_814112.ts,2026-06-19 14:57:47.430000,14:57:47 - 14:59:36,DB,Stuart McCandless,Unplanned operational,0:01:49,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:57:47.430,2026-06-19 14:57:47.430,134.0,1.8166666666666667,True,26.263333333,26.263333333
178,2026-06-19 15:07:03.083333333,2026-06-19 15:07:19.833333333,1,cortexvpu-01a-005-41884872_2026-06-19_14-07-01_945370.ts,cortexvpu-01a-005-41884872_2026-06-19_14-07-01_945370.ts,2026-06-19 15:07:55.753000,15:07:55 - 15:09:58,DB,Stuart McCandless,Unplanned operational,0:02:03,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 15:07:55.753,2026-06-19 15:07:55.753,135.0,2.05,True,52.669666667,52.669666667
179,2026-06-19 15:08:57.166666667,2026-06-19 15:08:58.583333333,1,cortexvpu-01a-005-41884872_2026-06-19_14-08-57_886853.ts,cortexvpu-01a-005-41884872_2026-06-19_14-08-57_886853.ts,2026-06-19 15:07:55.753000,15:07:55 - 15:09:58,DB,Stuart McCandless,Unplanned operational,0:02:03,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 15:07:55.753,2026-06-19 15:07:55.753,135.0,2.05,True,-61.413666667,61.413666667
180,2026-06-19 15:08:59.166666667,2026-06-19 15:09:01.583333333,1,cortexvpu-01a-005-41884872_2026-06-19_14-08-59_316667.ts,cortexvpu-01a-005-41884872_2026-06-19_14-08-59_316667.ts,2026-06-19 15:07:55.753000,15:07:55 - 15:09:58,DB,Stuart McCandless,Unplanned operational,0:02:03,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 15:07:55.753,2026-06-19 15:07:55.753,135.0,2.05,True,-63.413666667,63.413666667
181,2026-06-19 15:13:05.333333333,2026-06-19 15:13:27.583333333,1,cortexvpu-01a-005-41884872_2026-06-19_14-12-48_915643.ts,cortexvpu-01a-005-41884872_2026-06-19_14-12-48_915643.ts,,,,,,,,,,,,,,,,,,,,False,,
182,2026-06-19 15:14:45.166666667,2026-06-19 15:14:46.916666667,1,cortexvpu-01a-005-41884872_2026-06-19_14-14-45_004644.ts,cortexvpu-01a-005-41884872_2026-06-19_14-14-45_004644.ts,,,,,,,,,,,,,,,,,,,,False,,
183,2026-06-19 15:15:06.166666667,2026-06-19 15:15:18.666666667,2,cortexvpu-01a-005-41884872_2026-06-19_14-15-05_316667.ts,cortexvpu-01a-005-41884872_2026-06-19_14-15-16_316667.ts,,,,,,,,,,,,,,,,,,,,False,,
184,2026-06-19 15:17:10.166666667,2026-06-19 15:17:23.750000000,1,cortexvpu-01a-005-41884872_2026-06-19_14-17-09_945733.ts,cortexvpu-01a-005-41884872_2026-06-19_14-17-09_945733.ts,,,,,,,,,,,,,,,,,,,,False,,
185,2026-06-19 15:35:52.500000000,2026-06-19 15:35:59.916666667,1,cortexvpu-01a-005-41884872_2026-06-19_14-35-13_947515.ts,cortexvpu-01a-005-41884872_2026-06-19_14-35-13_947515.ts,,,,,,,,,,,,,,,,,,,,False,,
186,2026-06-19 16:23:49.166666667,2026-06-19 16:24:11.583333333,1,cortexvpu-01a-005-41884872_2026-06-19_15-22-57_017063.ts,cortexvpu-01a-005-41884872_2026-06-19_15-22-57_017063.ts,2026-06-19 16:23:28.497000,16:23:28 - 16:23:52,DB,Stuart McCandless,Unplanned operational,0:00:24,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:23:28.497,2026-06-19 16:23:28.497,136.0,0.4,True,-20.669666667,20.669666667
187,2026-06-19 16:29:31.500000000,2026-06-19 16:29:45.250000000,2,cortexvpu-01a-005-41884872_2026-06-19_15-29-29_450000.ts,cortexvpu-01a-005-41884872_2026-06-19_15-28-03_933333.ts,2026-06-19 16:29:56.329000,16:29:56 - 16:31:23,DB,Stuart McCandless,Unplanned operational,0:01:27,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:29:56.329,2026-06-19 16:29:56.329,139.0,1.45,True,24.829,24.829
188,2026-06-19 16:33:52.166666667,2026-06-19 16:33:53.666666667,1,cortexvpu-01a-005-41884872_2026-06-19_15-33-19_090601.ts,cortexvpu-01a-005-41884872_2026-06-19_15-33-19_090601.ts,2026-06-19 16:34:16.132000,16:34:16 - 16:35:07,DB,Stuart McCandless,Unplanned operational,0:00:51,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:34:16.132,2026-06-19 16:34:16.132,140.0,0.85,True,23.965333333,23.965333333
189,2026-06-19 16:54:34.166666667,2026-06-19 16:55:29.333333333,1,cortexvpu-01a-005-41884872_2026-06-19_15-54-20_060566.ts,cortexvpu-01a-005-41884872_2026-06-19_15-54-20_060566.ts,2026-06-19 16:54:15.166000,16:54:15 - 16:56:58,DB,Stuart McCandless,Unplanned operational,0:02:44,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:54:15.166,2026-06-19 16:54:15.166,143.0,2.7333333333333334,True,-19.000666667,19.000666667
190,2026-06-19 16:56:24.583333333,2026-06-19 16:56:32.750000000,1,cortexvpu-01a-005-41884872_2026-06-19_15-56-16_087857.ts,cortexvpu-01a-005-41884872_2026-06-19_15-56-16_087857.ts,,,,,,,,,,,,,,,,,,,,False,,
191,2026-06-19 17:01:17.666666667,2026-06-19 17:01:31.833333333,2,cortexvpu-01a-005-41884872_2026-06-19_16-00-08_101391.ts,cortexvpu-01a-005-41884872_2026-06-19_16-01-27_500000.ts,2026-06-19 17:01:56.069000,17:01:56 - 17:04:08,DB,Scott Bennett,Unplanned operational,0:02:12,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 17:01:56.069,2026-06-19 17:01:56.069,146.0,2.2,True,38.402333333,38.402333333
192,2026-06-19 17:07:12.416666667,2026-06-19 17:07:20.750000000,1,cortexvpu-01a-005-41884872_2026-06-19_16-06-56_093845.ts,cortexvpu-01a-005-41884872_2026-06-19_16-06-56_093845.ts,,,,,,,,,,,,,,,,,,,,False,,
193,2026-06-19 17:12:57.333333333,2026-06-19 17:13:06.500000000,1,cortexvpu-01a-005-41884872_2026-06-19_16-12-44_115306.ts,cortexvpu-01a-005-41884872_2026-06-19_16-12-44_115306.ts,2026-06-19 17:13:32.594000,17:13:32 - 17:14:28,DB,Stuart McCandless,Unplanned operational,0:00:56,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 17:13:32.594,2026-06-19 17:13:32.594,147.0,0.9333333333333333,True,35.260666667,35.260666667
194,2026-06-19 17:21:02.750000000,2026-06-19 17:21:19.250000000,2,cortexvpu-01a-005-41884872_2026-06-19_16-19-22_138442.ts,cortexvpu-01a-005-41884872_2026-06-19_16-21-18_126241.ts,2026-06-19 17:21:59.361000,17:21:59 - 17:23:46,DB,Stuart McCandless,Unplanned operational,0:01:47,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 17:21:59.361,2026-06-19 17:21:59.361,148.0,1.7833333333333334,True,56.611,56.611
195,2026-06-19 17:41:36.500000000,2026-06-19 17:41:50.666666667,1,cortexvpu-01a-005-41884872_2026-06-19_16-41-27_204708.ts,cortexvpu-01a-005-41884872_2026-06-19_16-41-27_204708.ts,2026-06-19 17:42:21.327000,17:42:21 - 17:42:57,DB,Stuart McCandless,Unplanned operational,0:00:36,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 17:42:21.327,2026-06-19 17:42:21.327,149.0,0.6,True,44.827,44.827
196,2026-06-19 17:47:33.000000000,2026-06-19 17:47:49.666666667,1,cortexvpu-01a-005-41884872_2026-06-19_16-47-15_190690.ts,cortexvpu-01a-005-41884872_2026-06-19_16-47-15_190690.ts,2026-06-19 17:48:28.240000,17:48:28 - 17:49:54,DB,Stuart McCandless,Unplanned operational,0:01:26,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 17:48:28.240,2026-06-19 17:48:28.240,150.0,1.4333333333333333,True,55.24,55.24
197,2026-06-19 17:53:10.583333333,2026-06-19 17:53:20.416666667,1,cortexvpu-01a-005-41884872_2026-06-19_16-52-09_121093.ts,cortexvpu-01a-005-41884872_2026-06-19_16-52-09_121093.ts,,,,,,,,,,,,,,,,,,,,False,,
